"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2011/01/01","00:00","0.945","-","1.11"
"2011/01/01","01:00","0.947","-","1.17"
"2011/01/01","02:00","0.899","-","1.15"
"2011/01/01","03:00","0.799","-","1.08"
"2011/01/01","04:00","0.649","-","0.93"
"2011/01/01","05:00","0.459","-","0.71"
"2011/01/01","06:00","0.241","-","0.49"
"2011/01/01","07:00","0.013","-","0.23"
"2011/01/01","08:00","-0.206","-","-0.04"
"2011/01/01","09:00","-0.397","-","-0.22"
"2011/01/01","10:00","-0.543","-","-0.29"
"2011/01/01","11:00","-0.635","-","-0.42"
"2011/01/01","12:00","-0.666","-","-0.54"
"2011/01/01","13:00","-0.638","-","-0.49"
"2011/01/01","14:00","-0.558","-","-0.34"
"2011/01/01","15:00","-0.435","-","-0.21"
"2011/01/01","16:00","-0.281","-","-0.08"
"2011/01/01","17:00","-0.109","-","0.04"
"2011/01/01","18:00","0.073","-","0.22"
"2011/01/01","19:00","0.255","-","0.44"
"2011/01/01","20:00","0.431","-","0.69"
"2011/01/01","21:00","0.593","-","0.67"
"2011/01/01","22:00","0.738","-","0.75"
"2011/01/01","23:00","0.856","-","0.68"
"2011/01/02","00:00","0.942","-","0.84"
"2011/01/02","01:00","0.985","-","0.79"
"2011/01/02","02:00","0.979","-","0.71"
"2011/01/02","03:00","0.919","-","0.68"
"2011/01/02","04:00","0.804","-","0.49"
"2011/01/02","05:00","0.638","-","0.32"
"2011/01/02","06:00","0.433","-","0.05"
"2011/01/02","07:00","0.202","-","-0.26"
"2011/01/02","08:00","-0.034","-","-0.55"
"2011/01/02","09:00","-0.256","-","-0.74"
"2011/01/02","10:00","-0.444","-","-0.97"
"2011/01/02","11:00","-0.583","-","-1.14"
"2011/01/02","12:00","-0.664","-","-1.24"
"2011/01/02","13:00","-0.684","-","-1.33"
"2011/01/02","14:00","-0.645","-","-1.27"
"2011/01/02","15:00","-0.557","-","-1.11"
"2011/01/02","16:00","-0.428","-","-1.03"
"2011/01/02","17:00","-0.272","-","-0.84"
"2011/01/02","18:00","-0.098","-","-0.74"
"2011/01/02","19:00","0.083","-","-0.44"
"2011/01/02","20:00","0.265","-","-0.24"
"2011/01/02","21:00","0.44","-","-0.1"
"2011/01/02","22:00","0.603","-","0.08"
"2011/01/02","23:00","0.747","-","0.21"
"2011/01/03","00:00","0.864","-","0.34"
"2011/01/03","01:00","0.946","-","0.37"
"2011/01/03","02:00","0.983","-","0.38"
"2011/01/03","03:00","0.968","-","0.37"
"2011/01/03","04:00","0.897","-","0.31"
"2011/01/03","05:00","0.77","-","0.14"
