"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2012/01/01","00:00","0.369","-","0.5"
"2012/01/01","01:00","0.349","-","0.53"
"2012/01/01","02:00","0.313","-","0.53"
"2012/01/01","03:00","0.266","-","0.54"
"2012/01/01","04:00","0.211","-","0.51"
"2012/01/01","05:00","0.154","-","0.45"
"2012/01/01","06:00","0.099","-","0.39"
"2012/01/01","07:00","0.05","-","0.34"
"2012/01/01","08:00","0.01","-","0.28"
"2012/01/01","09:00","-0.018","-","0.24"
"2012/01/01","10:00","-0.035","-","0.2"
"2012/01/01","11:00","-0.039","-","0.18"
"2012/01/01","12:00","-0.031","-","0.16"
"2012/01/01","13:00","-0.01","-","0.14"
"2012/01/01","14:00","0.024","-","0.14"
"2012/01/01","15:00","0.068","-","0.2"
"2012/01/01","16:00","0.123","-","0.19"
"2012/01/01","17:00","0.185","-","0.2"
"2012/01/01","18:00","0.252","-","0.35"
"2012/01/01","19:00","0.319","-","0.33"
"2012/01/01","20:00","0.38","-","0.39"
"2012/01/01","21:00","0.431","-","0.42"
"2012/01/01","22:00","0.465","-","0.42"
"2012/01/01","23:00","0.478","-","0.38"
"2012/01/02","00:00","0.468","-","0.39"
"2012/01/02","01:00","0.433","-","0.4"
"2012/01/02","02:00","0.376","-","0.32"
"2012/01/02","03:00","0.3","-","0.03"
"2012/01/02","04:00","0.213","-","-0.12"
"2012/01/02","05:00","0.121","-","-0.37"
"2012/01/02","06:00","0.032","-","-0.44"
"2012/01/02","07:00","-0.047","-","-0.45"
"2012/01/02","08:00","-0.109","-","-0.6"
"2012/01/02","09:00","-0.152","-","-0.76"
"2012/01/02","10:00","-0.173","-","-0.78"
"2012/01/02","11:00","-0.171","-","-0.67"
"2012/01/02","12:00","-0.148","-","-0.65"
"2012/01/02","13:00","-0.106","-","-0.6"
"2012/01/02","14:00","-0.048","-","-0.57"
"2012/01/02","15:00","0.023","-","-0.42"
"2012/01/02","16:00","0.104","-","-0.33"
"2012/01/02","17:00","0.191","-","-0.27"
"2012/01/02","18:00","0.28","-","-0.14"
"2012/01/02","19:00","0.366","-","0.1"
"2012/01/02","20:00","0.445","-","0.13"
"2012/01/02","21:00","0.511","-","0.21"
"2012/01/02","22:00","0.557","-","0.2"
"2012/01/02","23:00","0.579","-","0.18"
"2012/01/03","00:00","0.572","-","0.2"
"2012/01/03","01:00","0.535","-","0.22"
"2012/01/03","02:00","0.469","-","0.18"
"2012/01/03","03:00","0.377","-","-0.05"
"2012/01/03","04:00","0.266","-","-0.28"
"2012/01/03","05:00","0.144","-","-0.44"
"2012/01/03","06:00","0.022","-","-0.6"
"2012/01/03","07:00","-0.091","-","-0.68"
"2012/01/03","08:00","-0.184","-","-0.77"
"2012/01/03","09:00","-0.252","-","-0.91"
"2012/01/03","10:00","-0.289","-","-1.03"
"2012/01/03","11:00","-0.296","-","-0.97"
"2012/01/03","12:00","-0.272","-","-0.94"
"2012/01/03","13:00","-0.222","-","-0.92"
"2012/01/03","14:00","-0.149","-","-0.82"
"2012/01/03","15:00","-0.059","-","-0.69"
"2012/01/03","16:00","0.042","-","-0.61"
"2012/01/03","17:00","0.15","-","-0.58"
"2012/01/03","18:00","0.261","-","-0.43"
"2012/01/03","19:00","0.368","-","-0.23"
"2012/01/03","20:00","0.468","-","-0.11"
"2012/01/03","21:00","0.554","-","-0.01"
"2012/01/03","22:00","0.62","-","0.08"
"2012/01/03","23:00","0.659","-","0.1"
"2012/01/04","00:00","0.668","-","0.17"
"2012/01/04","01:00","0.641","-","0.11"
"2012/01/04","02:00","0.578","-","0.05"
"2012/01/04","03:00","0.482","-","-0.04"
"2012/01/04","04:00","0.357","-","-0.22"
"2012/01/04","05:00","0.214","-","-0.37"
"2012/01/04","06:00","0.064","-","-0.51"
"2012/01/04","07:00","-0.08","-","-0.6"
"2012/01/04","08:00","-0.207","-","-0.65"
"2012/01/04","09:00","-0.306","-","-0.7"
"2012/01/04","10:00","-0.371","-","-0.76"
"2012/01/04","11:00","-0.397","-","-0.8"
"2012/01/04","12:00","-0.386","-","-0.77"
"2012/01/04","13:00","-0.34","-","-0.68"
"2012/01/04","14:00","-0.265","-","-0.6"
"2012/01/04","15:00","-0.167","-","-0.48"
"2012/01/04","16:00","-0.053","-","-0.4"
"2012/01/04","17:00","0.071","-","-0.26"
"2012/01/04","18:00","0.199","-","-0.17"
"2012/01/04","19:00","0.325","-","0"
"2012/01/04","20:00","0.446","-","0.21"
"2012/01/04","21:00","0.554","-","0.41"
"2012/01/04","22:00","0.644","-","0.47"
"2012/01/04","23:00","0.709","-","0.49"
"2012/01/05","00:00","0.741","-","0.51"
"2012/01/05","01:00","0.735","-","0.53"
"2012/01/05","02:00","0.687","-","0.43"
"2012/01/05","03:00","0.599","-","0.32"
"2012/01/05","04:00","0.474","-","0.14"
"2012/01/05","05:00","0.321","-","-0.1"
"2012/01/05","06:00","0.152","-","-0.34"
"2012/01/05","07:00","-0.02","-","-0.51"
"2012/01/05","08:00","-0.179","-","-0.62"
"2012/01/05","09:00","-0.312","-","-0.76"
"2012/01/05","10:00","-0.409","-","-0.93"
"2012/01/05","11:00","-0.464","-","-1"
"2012/01/05","12:00","-0.476","-","-0.97"
"2012/01/05","13:00","-0.445","-","-0.97"
"2012/01/05","14:00","-0.379","-","-0.89"
"2012/01/05","15:00","-0.284","-","-0.78"
"2012/01/05","16:00","-0.167","-","-0.64"
"2012/01/05","17:00","-0.036","-","-0.49"
"2012/01/05","18:00","0.104","-","-0.3"
"2012/01/05","19:00","0.245","-","-0.09"
"2012/01/05","20:00","0.383","-","0.05"
"2012/01/05","21:00","0.513","-","0.21"
"2012/01/05","22:00","0.628","-","0.38"
"2012/01/05","23:00","0.72","-","0.44"
"2012/01/06","00:00","0.781","-","0.55"
"2012/01/06","01:00","0.803","-","0.6"
"2012/01/06","02:00","0.781","-","0.61"
"2012/01/06","03:00","0.713","-","0.53"
"2012/01/06","04:00","0.599","-","0.39"
"2012/01/06","05:00","0.448","-","0.22"
"2012/01/06","06:00","0.27","-","0.02"
"2012/01/06","07:00","0.079","-","-0.18"
"2012/01/06","08:00","-0.106","-","-0.32"
"2012/01/06","09:00","-0.271","-","-0.43"
"2012/01/06","10:00","-0.403","-","-0.55"
"2012/01/06","11:00","-0.491","-","-0.64"
"2012/01/06","12:00","-0.532","-","-0.66"
"2012/01/06","13:00","-0.526","-","-0.61"
"2012/01/06","14:00","-0.477","-","-0.54"
"2012/01/06","15:00","-0.394","-","-0.4"
"2012/01/06","16:00","-0.283","-","-0.23"
"2012/01/06","17:00","-0.153","-","-0.1"
"2012/01/06","18:00","-0.01","-","0.03"
"2012/01/06","19:00","0.139","-","0.17"
"2012/01/06","20:00","0.289","-","0.34"
"2012/01/06","21:00","0.435","-","0.55"
"2012/01/06","22:00","0.571","-","0.68"
"2012/01/06","23:00","0.689","-","0.76"
"2012/01/07","00:00","0.78","-","0.84"
"2012/01/07","01:00","0.835","-","0.9"
"2012/01/07","02:00","0.846","-","0.89"
"2012/01/07","03:00","0.806","-","0.85"
"2012/01/07","04:00","0.715","-","0.75"
"2012/01/07","05:00","0.577","-","0.58"
"2012/01/07","06:00","0.402","-","0.35"
"2012/01/07","07:00","0.204","-","0.16"
"2012/01/07","08:00","0","-","-0.15"
"2012/01/07","09:00","-0.191","-","-0.38"
"2012/01/07","10:00","-0.354","-","-0.56"
"2012/01/07","11:00","-0.475","-","-0.71"
"2012/01/07","12:00","-0.549","-","-0.78"
"2012/01/07","13:00","-0.571","-","-0.83"
"2012/01/07","14:00","-0.547","-","-0.79"
"2012/01/07","15:00","-0.482","-","-0.68"
"2012/01/07","16:00","-0.385","-","-0.58"
"2012/01/07","17:00","-0.264","-","-0.49"
"2012/01/07","18:00","-0.126","-","-0.33"
"2012/01/07","19:00","0.023","-","-0.14"
"2012/01/07","20:00","0.177","-","0.01"
"2012/01/07","21:00","0.332","-","0.21"
"2012/01/07","22:00","0.482","-","0.4"
"2012/01/07","23:00","0.62","-","0.59"
"2012/01/08","00:00","0.737","-","0.72"
"2012/01/08","01:00","0.824","-","0.83"
"2012/01/08","02:00","0.868","-","0.89"
"2012/01/08","03:00","0.863","-","0.95"
"2012/01/08","04:00","0.803","-","0.92"
"2012/01/08","05:00","0.69","-","0.84"
"2012/01/08","06:00","0.53","-","0.72"
"2012/01/08","07:00","0.337","-","0.48"
"2012/01/08","08:00","0.126","-","0.26"
"2012/01/08","09:00","-0.082","-","0.07"
"2012/01/08","10:00","-0.269","-","-0.18"
"2012/01/08","11:00","-0.42","-","-0.29"
"2012/01/08","12:00","-0.524","-","-0.39"
"2012/01/08","13:00","-0.577","-","-0.48"
"2012/01/08","14:00","-0.579","-","-0.52"
"2012/01/08","15:00","-0.537","-","-0.47"
"2012/01/08","16:00","-0.459","-","-0.41"
"2012/01/08","17:00","-0.352","-","-0.34"
"2012/01/08","18:00","-0.226","-","-0.23"
"2012/01/08","19:00","-0.086","-","-0.06"
"2012/01/08","20:00","0.063","-","0.09"
"2012/01/08","21:00","0.216","-","0.22"
"2012/01/08","22:00","0.37","-","0.33"
"2012/01/08","23:00","0.518","-","0.46"
"2012/01/09","00:00","0.653","-","0.56"
"2012/01/09","01:00","0.764","-","0.67"
"2012/01/09","02:00","0.84","-","0.74"
"2012/01/09","03:00","0.87","-","0.78"
"2012/01/09","04:00","0.847","-","0.77"
"2012/01/09","05:00","0.767","-","0.72"
"2012/01/09","06:00","0.635","-","0.62"
"2012/01/09","07:00","0.46","-","0.42"
"2012/01/09","08:00","0.256","-","0.24"
"2012/01/09","09:00","0.045","-","-0.04"
"2012/01/09","10:00","-0.156","-","-0.22"
"2012/01/09","11:00","-0.328","-","-0.41"
"2012/01/09","12:00","-0.458","-","-0.51"
"2012/01/09","13:00","-0.538","-","-0.55"
"2012/01/09","14:00","-0.567","-","-0.61"
"2012/01/09","15:00","-0.549","-","-0.64"
"2012/01/09","16:00","-0.492","-","-0.53"
"2012/01/09","17:00","-0.404","-","-0.4"
"2012/01/09","18:00","-0.294","-","-0.28"
"2012/01/09","19:00","-0.17","-","-0.2"
"2012/01/09","20:00","-0.035","-","0"
"2012/01/09","21:00","0.106","-","0.18"
"2012/01/09","22:00","0.251","-","0.28"
"2012/01/09","23:00","0.395","-","0.41"
"2012/01/10","00:00","0.534","-","0.59"
"2012/01/10","01:00","0.658","-","0.78"
"2012/01/10","02:00","0.756","-","0.87"
"2012/01/10","03:00","0.816","-","0.91"
"2012/01/10","04:00","0.829","-","0.89"
"2012/01/10","05:00","0.788","-","0.92"
"2012/01/10","06:00","0.693","-","0.86"
"2012/01/10","07:00","0.55","-","0.76"
"2012/01/10","08:00","0.37","-","0.59"
"2012/01/10","09:00","0.171","-","0.37"
"2012/01/10","10:00","-0.028","-","0.1"
"2012/01/10","11:00","-0.208","-","-0.04"
"2012/01/10","12:00","-0.354","-","-0.26"
"2012/01/10","13:00","-0.454","-","-0.26"
"2012/01/10","14:00","-0.506","-","-0.34"
"2012/01/10","15:00","-0.51","-","-0.18"
"2012/01/10","16:00","-0.474","-","-0.2"
"2012/01/10","17:00","-0.407","-","-0.35"
"2012/01/10","18:00","-0.317","-","-0.19"
"2012/01/10","19:00","-0.213","-","0.3"
"2012/01/10","20:00","-0.099","-","0.46"
"2012/01/10","21:00","0.02","-","0.55"
"2012/01/10","22:00","0.145","-","0.66"
"2012/01/10","23:00","0.271","-","0.84"
"2012/01/11","00:00","0.397","-","1.07"
"2012/01/11","01:00","0.517","-","1.06"
"2012/01/11","02:00","0.621","-","1.16"
"2012/01/11","03:00","0.699","-","1.22"
"2012/01/11","04:00","0.741","-","1.25"
"2012/01/11","05:00","0.737","-","1.1"
"2012/01/11","06:00","0.684","-","0.9"
"2012/01/11","07:00","0.582","-","0.88"
"2012/01/11","08:00","0.44","-","0.82"
"2012/01/11","09:00","0.271","-","0.38"
"2012/01/11","10:00","0.093","-","0.1"
"2012/01/11","11:00","-0.078","-","0.13"
"2012/01/11","12:00","-0.224","-","0.14"
"2012/01/11","13:00","-0.333","-","-0.11"
"2012/01/11","14:00","-0.398","-","-0.33"
"2012/01/11","15:00","-0.419","-","-0.26"
"2012/01/11","16:00","-0.402","-","-0.25"
"2012/01/11","17:00","-0.353","-","-0.3"
"2012/01/11","18:00","-0.283","-","-0.23"
"2012/01/11","19:00","-0.201","-","-0.17"
"2012/01/11","20:00","-0.112","-","-0.05"
"2012/01/11","21:00","-0.02","-","0.05"
"2012/01/11","22:00","0.074","-","0.09"
"2012/01/11","23:00","0.17","-","0.11"
"2012/01/12","00:00","0.267","-","0.26"
"2012/01/12","01:00","0.364","-","0.34"
"2012/01/12","02:00","0.455","-","0.47"
"2012/01/12","03:00","0.532","-","0.57"
"2012/01/12","04:00","0.586","-","0.56"
"2012/01/12","05:00","0.609","-","0.58"
"2012/01/12","06:00","0.593","-","0.6"
"2012/01/12","07:00","0.536","-","0.54"
"2012/01/12","08:00","0.442","-","0.44"
"2012/01/12","09:00","0.318","-","0.32"
"2012/01/12","10:00","0.178","-","0.15"
"2012/01/12","11:00","0.036","-","0.06"
"2012/01/12","12:00","-0.091","-","-0.04"
"2012/01/12","13:00","-0.192","-","-0.18"
"2012/01/12","14:00","-0.258","-","-0.3"
"2012/01/12","15:00","-0.286","-","-0.22"
"2012/01/12","16:00","-0.279","-","-0.41"
"2012/01/12","17:00","-0.245","-","-0.46"
"2012/01/12","18:00","-0.191","-","-0.44"
"2012/01/12","19:00","-0.128","-","-0.34"
"2012/01/12","20:00","-0.063","-","-0.32"
"2012/01/12","21:00","0.001","-","-0.31"
"2012/01/12","22:00","0.061","-","-0.29"
"2012/01/12","23:00","0.118","-","-0.2"
"2012/01/13","00:00","0.175","-","-0.18"
"2012/01/13","01:00","0.232","-","-0.07"
"2012/01/13","02:00","0.289","-","0.03"
"2012/01/13","03:00","0.343","-","0"
"2012/01/13","04:00","0.388","-","0.08"
"2012/01/13","05:00","0.418","-","-0.03"
"2012/01/13","06:00","0.425","-","0.08"
"2012/01/13","07:00","0.405","-","0.02"
"2012/01/13","08:00","0.357","-","-0.04"
"2012/01/13","09:00","0.285","-","-0.16"
"2012/01/13","10:00","0.196","-","-0.18"
"2012/01/13","11:00","0.1","-","-0.29"
"2012/01/13","12:00","0.01","-","-0.41"
"2012/01/13","13:00","-0.063","-","-0.48"
"2012/01/13","14:00","-0.112","-","-0.51"
"2012/01/13","15:00","-0.132","-","-0.56"
"2012/01/13","16:00","-0.125","-","-0.57"
"2012/01/13","17:00","-0.095","-","-0.55"
"2012/01/13","18:00","-0.05","-","-0.57"
"2012/01/13","19:00","0","-","-0.49"
"2012/01/13","20:00","0.048","-","-0.42"
"2012/01/13","21:00","0.088","-","-0.34"
"2012/01/13","22:00","0.117","-","-0.32"
"2012/01/13","23:00","0.136","-","-0.37"
"2012/01/14","00:00","0.148","-","-0.38"
"2012/01/14","01:00","0.156","-","-0.43"
