"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/01/01","00:00","0.573","-","1.6"
"2021/01/01","01:00","0.733","-","1.8"
"2021/01/01","02:00","0.866","-","1.9"
"2021/01/01","03:00","0.961","-","2.01"
"2021/01/01","04:00","1.007","-","2.06"
"2021/01/01","05:00","0.994","-","1.99"
"2021/01/01","06:00","0.921","-","1.88"
"2021/01/01","07:00","0.788","-","1.52"
"2021/01/01","08:00","0.606","-","1.15"
"2021/01/01","09:00","0.389","-","0.89"
"2021/01/01","10:00","0.156","-","0.52"
"2021/01/01","11:00","-0.071","-","0.34"
"2021/01/01","12:00","-0.274","-","0.24"
"2021/01/01","13:00","-0.438","-","0.05"
"2021/01/01","14:00","-0.551","-","-0.15"
"2021/01/01","15:00","-0.61","-","-0.24"
"2021/01/01","16:00","-0.614","-","-0.28"
"2021/01/01","17:00","-0.571","-","-0.2"
"2021/01/01","18:00","-0.488","-","-0.17"
"2021/01/01","19:00","-0.373","-","-0.12"
"2021/01/01","20:00","-0.234","-","0.08"
"2021/01/01","21:00","-0.079","-","0.27"
"2021/01/01","22:00","0.086","-","0.37"
"2021/01/01","23:00","0.258","-","0.57"
"2021/01/02","00:00","0.428","-","0.79"
"2021/01/02","01:00","0.59","-","0.97"
"2021/01/02","02:00","0.734","-","1.05"
"2021/01/02","03:00","0.85","-","1.14"
"2021/01/02","04:00","0.926","-","1.21"
"2021/01/02","05:00","0.952","-","1.25"
"2021/01/02","06:00","0.923","-","1.2"
"2021/01/02","07:00","0.835","-","1.05"
"2021/01/02","08:00","0.695","-","0.89"
"2021/01/02","09:00","0.513","-","0.68"
"2021/01/02","10:00","0.303","-","0.45"
"2021/01/02","11:00","0.086","-","0.2"
"2021/01/02","12:00","-0.12","-","0.06"
"2021/01/02","13:00","-0.298","-","-0.12"
"2021/01/02","14:00","-0.433","-","-0.25"
"2021/01/02","15:00","-0.52","-","-0.28"
"2021/01/02","16:00","-0.555","-","-0.29"
"2021/01/02","17:00","-0.542","-","-0.29"
"2021/01/02","18:00","-0.486","-","-0.18"
"2021/01/02","19:00","-0.397","-","-0.09"
"2021/01/02","20:00","-0.283","-","0.05"
"2021/01/02","21:00","-0.151","-","0.21"
"2021/01/02","22:00","-0.009","-","0.33"
"2021/01/02","23:00","0.14","-","0.48"
"2021/01/03","00:00","0.29","-","0.63"
"2021/01/03","01:00","0.435","-","0.7"
"2021/01/03","02:00","0.57","-","0.88"
"2021/01/03","03:00","0.687","-","0.97"
"2021/01/03","04:00","0.775","-","0.96"
"2021/01/03","05:00","0.826","-","0.94"
"2021/01/03","06:00","0.833","-","0.95"
"2021/01/03","07:00","0.791","-","0.82"
"2021/01/03","08:00","0.7","-","0.72"
"2021/01/03","09:00","0.567","-","0.61"
"2021/01/03","10:00","0.401","-","0.37"
"2021/01/03","11:00","0.217","-","0.1"
"2021/01/03","12:00","0.033","-","-0.08"
"2021/01/03","13:00","-0.136","-","-0.24"
"2021/01/03","14:00","-0.275","-","-0.38"
"2021/01/03","15:00","-0.375","-","-0.44"
"2021/01/03","16:00","-0.429","-","-0.51"
"2021/01/03","17:00","-0.439","-","-0.59"
"2021/01/03","18:00","-0.408","-","-0.61"
"2021/01/03","19:00","-0.345","-","-0.5"
"2021/01/03","20:00","-0.258","-","-0.36"
"2021/01/03","21:00","-0.154","-","-0.24"
"2021/01/03","22:00","-0.042","-","-0.14"
"2021/01/03","23:00","0.074","-","0.01"
"2021/01/04","00:00","0.189","-","0.14"
"2021/01/04","01:00","0.301","-","0.28"
"2021/01/04","02:00","0.405","-","0.39"
"2021/01/04","03:00","0.499","-","0.47"
"2021/01/04","04:00","0.575","-","0.55"
"2021/01/04","05:00","0.629","-","0.58"
"2021/01/04","06:00","0.654","-","0.62"
"2021/01/04","07:00","0.646","-","0.69"
"2021/01/04","08:00","0.601","-","0.63"
"2021/01/04","09:00","0.521","-","0.58"
"2021/01/04","10:00","0.412","-","0.39"
"2021/01/04","11:00","0.281","-","0.28"
"2021/01/04","12:00","0.143","-","0.09"
"2021/01/04","13:00","0.008","-","-0.01"
"2021/01/04","14:00","-0.109","-","-0.14"
"2021/01/04","15:00","-0.199","-","-0.18"
"2021/01/04","16:00","-0.254","-","-0.27"
"2021/01/04","17:00","-0.274","-","-0.32"
"2021/01/04","18:00","-0.259","-","-0.33"
"2021/01/04","19:00","-0.215","-","-0.26"
"2021/01/04","20:00","-0.152","-","-0.19"
"2021/01/04","21:00","-0.076","-","-0.08"
"2021/01/04","22:00","0.005","-","0.02"
"2021/01/04","23:00","0.084","-","0.11"
"2021/01/05","00:00","0.157","-","0.19"
"2021/01/05","01:00","0.222","-","0.27"
"2021/01/05","02:00","0.28","-","0.33"
"2021/01/05","03:00","0.329","-","0.37"
"2021/01/05","04:00","0.369","-","0.41"
"2021/01/05","05:00","0.398","-","0.43"
"2021/01/05","06:00","0.415","-","0.43"
"2021/01/05","07:00","0.417","-","0.42"
"2021/01/05","08:00","0.401","-","0.37"
"2021/01/05","09:00","0.366","-","0.3"
"2021/01/05","10:00","0.313","-","0.21"
"2021/01/05","11:00","0.245","-","0.1"
"2021/01/05","12:00","0.168","-","0.02"
"2021/01/05","13:00","0.09","-","-0.1"
